R_DATE,TPERIOD,STATION,CTGRY,RIDERS
1/2/22 0:00,9AM-4PM,Fordham Rd (4),STUDENT,1
1/2/22 0:00,7PM-12AM,"Fordham Rd (B,D)",STUDENT,6
1/2/22 0:00,4PM-7PM,"Forest Hills-71 Av (E,F,M,R)",STUDENT,2
1/2/22 0:00,6AM-9AM,"Forest Hills-71 Av (E,F,M,R)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Forest Hills-71 Av (E,F,M,R)",STUDENT,6
1/2/22 0:00,4PM-7PM,Fort Hamilton Pkwy (D),STUDENT,5
1/2/22 0:00,6AM-9AM,Fort Hamilton Pkwy (D),STUDENT,21
1/2/22 0:00,7PM-12AM,Fort Hamilton Pkwy (D),STUDENT,2
1/2/22 0:00,9AM-4PM,Fort Hamilton Pkwy (D),STUDENT,30
1/2/22 0:00,9AM-4PM,Fort Hamilton Pkwy (N),STUDENT,1
1/2/22 0:00,9AM-4PM,"Franklin Av (2,3,4,5)/Botanic Garden (S)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Freeman St (2,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Fulton St (A,C,J,Z,2,3,4,5)",STUDENT,2
1/2/22 0:00,9AM-4PM,Graham Av (L),STUDENT,1
1/2/22 0:00,4PM-7PM,"Grand Central-42 St (S,4,5,6,7)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Grand Central-42 St (S,4,5,6,7)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Grand Central-42 St (S,4,5,6,7)",STUDENT,1
1/2/22 0:00,6AM-9AM,"Grand St (B,D)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Grand St (B,D)",STUDENT,1
1/2/22 0:00,7PM-12AM,Grand St (L),STUDENT,1
1/2/22 0:00,7PM-12AM,Grant Av (A),STUDENT,1
1/2/22 0:00,9AM-4PM,Grant Av (A),STUDENT,1
1/2/22 0:00,7PM-12AM,Greenpoint Av (G),STUDENT,1
1/2/22 0:00,7PM-12AM,"Gun Hill Rd (2,5)",STUDENT,7
1/2/22 0:00,9AM-4PM,Gun Hill Rd (5),STUDENT,1
1/2/22 0:00,7PM-12AM,Halsey St (J),STUDENT,1
1/2/22 0:00,9AM-4PM,"Hewes St (J,M)",STUDENT,1
1/2/22 0:00,4PM-7PM,"Hoyt St (2,3)",STUDENT,5
1/2/22 0:00,7PM-12AM,"Hoyt St (2,3)",STUDENT,3
1/2/22 0:00,9AM-4PM,"Hoyt St (2,3)",STUDENT,4
1/2/22 0:00,4PM-7PM,"Hoyt-Schermerhorn Sts (A,C,G)",STUDENT,2
1/2/22 0:00,6AM-9AM,Hunts Point Av (6),STUDENT,1
1/2/22 0:00,7PM-12AM,Hunts Point Av (6),STUDENT,2
1/2/22 0:00,9AM-4PM,Hunts Point Av (6),STUDENT,2
1/2/22 0:00,7PM-12AM,"Intervale Av (2,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Intervale Av (2,5)",STUDENT,1
