Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
992,2257,0.688231207461655,0.3476583823603434,-0.0138145284209434,-0.0006520282459456,-0.0014748837836926,-71.12417141344122,"POLYGON ((-2172000 92000, -2172000 96000, -2168000 96000, -2168000 92000, -2172000 92000))",False,False
993,2258,-0.4083922042781385,-0.2647454788468035,-0.025876807494321,-0.0031743553195685,-0.0059261335461956,-312.8814887196436,"POLYGON ((-2172000 100000, -2172000 104000, -2168000 104000, -2168000 100000, -2172000 100000))",False,False
994,2260,0.3324622483369976,1.498948252655964,0.3032745044136995,0.0359723208446224,0.0420301695744051,3589.9003830558977,"POLYGON ((-2172000 108000, -2172000 112000, -2168000 112000, -2168000 108000, -2172000 108000))",False,False
995,2261,0.1833973797567978,0.0798026508425522,-0.0142816065644635,-0.0009629774343488,-0.0033184227553947,-99.47236877423347,"POLYGON ((-2172000 116000, -2172000 120000, -2168000 120000, -2168000 116000, -2172000 116000))",False,False
996,2262,-0.1207744403272466,-0.1483199949527973,-0.0194535027768942,-0.0022909417815903,-0.0051397478884425,-226.62978823571484,"POLYGON ((-2170000 -2000, -2170000 -1000, -2169000 -1000, -2169000 -2000, -2170000 -2000))",False,False
997,2263,0.0385796886687956,-0.0016729313095882,-0.0012531878295126,-0.0004205910788949,-0.0005327255392574,-42.69639487823315,"POLYGON ((-2170000 -1000, -2170000 0, -2169000 0, -2169000 -1000, -2170000 -1000))",False,False
998,2264,-0.0503989036576122,-0.2708980596497916,-0.0359773271953273,-0.0034662324418444,-0.0086787785199141,-345.6230781772874,"POLYGON ((-2170000 0, -2170000 1000, -2169000 1000, -2169000 0, -2170000 0))",False,False
999,2265,0.1684168570634447,0.0412359940301509,0.0064758686208887,0.0009424027462461,0.0017143717445138,92.4564114629302,"POLYGON ((-2170000 1000, -2170000 2000, -2169000 2000, -2169000 1000, -2170000 1000))",False,False
1000,2266,-0.3168106422644205,-0.3381723273546271,-0.0501235896238875,-0.0054596840475034,-0.009413818849198,-542.2151352140918,"POLYGON ((-2170000 2000, -2170000 3000, -2169000 3000, -2169000 2000, -2170000 2000))",False,False
1001,2267,0.4045522697212593,0.7037311716765959,0.1264740577160101,0.016825935877988,0.0164308209798844,1676.026553645181,"POLYGON ((-2170000 3000, -2170000 4000, -2169000 4000, -2169000 3000, -2170000 3000))",False,False
