1. Record Type,2. Sample Number,3. Phone,4. Month,5. Day,6. Year,7. Day of Week,8. Advance Letter,9. Address,10. City,11. State,12. Zip Code,13. HH County,14. HH Study Area,15. HH Zone,16. Longitude,17. Latitude,18. Number Persons,19. Number Employed,20. Vehicles Available,21. Vehicles Owned / Leased ,22. Bikes,23. Residence,24. Other Residence,25. Tenure,26. Previous Residence,27. Previous Zip Code,28. HH Factors ,29. Other Factors,30. Income,31. Day Visitors,32. Overnight Visitors,33. Delivery Vehicle,34. Number of Delivery Drivers,35. HH Vehicle Use by Non HH Member,36. GPS House,37. Total HH Trips
1,11380,,11,30,2017,4,1,,Austin,TX,78705,5,AU,,-97.733,30.291,2,2,2,2,8,1,,3,1,78751,3;5;6,,16,0,0,,,2,2,6
1,11437,,10,26,2017,4,1,,AUSTIN,TX,78705,5,AU,,-97.742,30.302,1,1,0,0,1,4,,1,1,78705,1,,11,0,0,,,3,2,4
1,11444,,12,14,2017,4,1,,Austin,TX,78705,5,AU,,-97.738,30.302,1,1,1,1,1,4,,5,,,3,,11,0,0,,,2,2,7
1,11823,,12,6,2017,3,1,,Austin,TX,78722,5,AU,,-97.721,30.290,2,2,2,2,2,1,,1,2,999999,6,,22,0,0,,,2,2,4
1,11830,,10,16,2017,1,1,,Austin,Texas,78722,5,AU,,-97.719,30.290,1,0,1,1,0,1,,5,,,96,0,7,0,0,,,2,2,2
1,11842,,1,4,2018,4,1,,Austin,TX,78722,5,AU,,-97.711,30.289,4,2,4,4,4,1,,5,,,6,,21,0,0,,,1,2,20
1,11866,,11,3,2017,5,1,,AUSTIN,TX,78722,5,AU,,-97.710,30.286,2,1,1,1,1,4,,1,2,99998,5,,15,0,0,,,2,2,6
1,11871,,1,4,2018,4,1,,AUSTIN,TX,78722,5,AU,,-97.722,30.281,4,0,1,1,0,3,,1,1,999999,1,,1,0,0,,,2,2,8
1,11917,,8,22,2018,3,1,,Pflugerville,TX,78660,5,AU,,-97.634,30.433,4,2,2,2,4,1,,5,,,1;2;3;4,,22,2,0,,,2,2,12
1,11981,,11,14,2017,2,1,,AUSTIN,TX,78751,5,AU,,-97.727,30.309,2,2,4,4,1,1,,5,,,96,0,23,0,0,,,2,2,10
1,12024,,4,25,2018,3,1,,Austin,TX,78723,5,AU,,-97.683,30.291,5,2,2,2,3,1,,5,,,96,FAMILY,6,3,0,,,2,2,16
1,12030,,4,24,2018,2,1,,Austin,TX,78730,5,AU,,-97.840,30.390,2,0,1,1,1,4,,2,1,78660,5,,4,0,0,,,1,2,8
1,12127,,5,30,2018,3,1,,AUSTIN,TX,78721,5,AU,,-97.689,30.271,2,0,1,1,0,1,,5,,,1;6,,4,0,0,,,2,2,13
1,12862,,1,26,2018,5,1,,Manchaca,TX,78652,5,AU,,-97.822,30.138,5,3,5,5,2,1,,5,,,96,0,23,0,0,,,2,2,11
1,12876,,12,6,2017,3,1,,Spicewood,TX,78669,5,AU,,-98.021,30.412,2,0,2,2,0,1,,5,,,96,0,17,0,0,,,2,2,2
1,13174,,3,23,2018,5,1,,AUSTIN,TX,78721,5,AU,,-97.682,30.284,1,0,1,1,0,1,,5,,,6;96,TO RAISE A FAMILY,13,0,0,,,2,2,6
1,13573,,5,14,2018,1,1,,Austin,TX,78724,5,AU,,-97.648,30.294,4,2,2,2,0,1,,4,1,78758,1,,13,0,0,,,2,2,15
1,13899,,11,14,2017,2,1,,AUSTIN,TX,78704,5,AU,,-97.751,30.257,1,1,1,1,0,2,,1,1,78703,3;6,,20,0,0,,,2,1,5
1,13902,,12,19,2017,2,1,,Austin,TX,78730,5,AU,,-97.842,30.365,2,0,3,3,1,1,,5,,,3,,25,2,0,,,2,2,13
1,13917,,12,6,2017,3,1,,Austin,TX,78749,5,AU,,-97.874,30.214,2,2,3,3,0,1,,5,,,96,0,24,0,0,,,2,2,12
1,13932,,12,12,2017,2,1,,Austin,TX,78748,5,AU,,-97.840,30.156,3,3,4,4,3,1,,5,,,1;3;5;6,,23,0,0,,,2,1,2
1,14602,,8,3,2017,4,1,,AUSTIN,TEXAS,78735,5,AU,,-97.875,30.244,2,2,2,2,2,1,,5,,,6;8,,23,0,0,,,2,2,6
1,14735,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.728,30.244,1,1,1,1,0,4,,1,1,78717,6;96,0,21,0,0,,,2,1,4
1,14737,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.733,30.228,2,2,2,2,0,1,,1,1,78744,1;8;96,0,12,0,0,,,2,1,6
1,14742,,11,30,2017,4,1,,Austin,TX,78741,5,AU,,-97.737,30.224,4,2,4,4,4,1,,5,,,1;3,,25,2,0,,,2,2,12
1,14746,,1,26,2018,5,1,,Austin,TX,78741,5,AU,,-97.739,30.227,1,1,1,1,0,2,,2,1,78741,1;6;96,0,18,1,0,,,2,2,9
1,14759,,1,12,2018,5,1,,Austin,TX,78741,5,AU,,-97.718,30.233,2,2,1,1,0,4,,1,1,78741,1,,19,1,0,,,2,2,15
1,14764,,12,6,2017,3,1,,Austin,TX,78741,5,AU,,-97.732,30.235,1,0,1,1,1,4,,1,1,78702,1;6;8,,19,0,0,,,2,2,2
1,14821,,10,16,2017,1,1,,Austin,Texas,78741,5,AU,,-97.736,30.227,2,1,2,2,0,3,,1,1,78744,6,,20,0,0,,,2,2,5
1,14826,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.713,30.238,1,1,1,1,0,4,,5,,,1,,7,0,0,,,2,2,8
1,14864,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.700,30.219,2,2,2,2,0,1,,2,1,78704,3,,23,0,0,,,2,1,5
1,14870,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.732,30.242,2,2,2,2,0,3,,2,2,99998,3,,21,0,0,,,2,1,9
1,14883,,10,18,2017,3,1,,Austin,Texas,78741,5,AU,,-97.704,30.233,2,2,3,3,2,1,,4,2,99998,1;96,0,15,2,0,,,2,2,11
1,14896,,12,12,2017,2,1,,Austin,TX,78741,5,AU,,-97.732,30.241,2,2,2,2,0,2,,4,1,78748,3,,22,0,0,,,2,1,10
1,14945,,11,30,2017,4,1,,Austin,TX,78744,5,AU,,-97.738,30.196,1,1,0,0,0,4,,5,,,96,0,6,4,0,,,3,2,6
1,14946,,1,10,2018,3,1,,Austin,TX,78744,5,AU,,-97.776,30.175,1,1,1,1,1,4,,2,1,78741,1;6;8;96,0,13,0,0,,,2,1,4
1,15907,,1,11,2018,4,1,,Austin,TX,78724,5,AU,,-97.580,30.253,2,2,2,2,0,1,,1,2,78617,1,,6,0,0,,,2,2,7
1,16104,,2,22,2018,4,1,,Austin,TX,78746,5,AU,,-97.780,30.272,5,1,2,2,1,1,,4,1,78746,4,,24,0,0,,,2,2,18
1,16463,,8,29,2018,3,1,,AUSTIN,TX,78731,5,AU,,-97.766,30.367,4,2,2,2,2,1,,2,1,78731,1;6,,22,0,0,,,1,2,28
1,16935,,12,19,2017,2,1,,AUSTIN,TX,78723,5,AU,,-97.672,30.307,1,1,1,1,0,1,,5,,,1;3;6,,24,0,0,,,2,2,8
1,16992,,11,14,2017,2,1,,AUSTIN,TX,78704,5,AU,,-97.760,30.244,2,1,3,3,98,1,,5,,,1;5;6,,7,4,0,,,2,1,15
1,17538,,4,23,2018,1,1,,Austin,TX,78704,5,AU,,-97.762,30.234,4,2,1,1,4,1,,1,1,78723,1;4;5;6;8,,18,0,0,,,2,2,16
1,17918,,11,16,2017,1,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.579,30.457,2,2,2,2,2,1,,2,1,78725,1,,22,0,0,,,2,2,3
1,18300,,2,2,2018,5,1,,Austin,TX,78731,5,AU,,-97.754,30.346,2,0,1,0,0,3,,2,1,77058,1,,7,0,0,,,2,2,2
1,18396,,8,28,2018,2,1,,Austin,TX,78725,5,AU,,-97.587,30.243,5,2,3,3,3,1,,5,,,1;6,,13,0,0,,,2,2,15
1,18416,,5,17,2018,4,1,,Austin,TX,78745,5,AU,,-97.795,30.203,2,0,3,3,0,1,,5,,,1;3;5;6,,6,0,0,,,2,2,8
1,18683,,4,19,2018,4,1,,AUSTIN,TX,78722,5,AU,,-97.716,30.283,3,3,2,2,2,3,,5,,,1;6,,15,0,0,,,2,2,7
1,18754,,4,27,2018,5,1,,Austin,TX,78731,5,AU,,-97.771,30.373,2,0,3,3,2,1,,5,,,3,,13,0,0,,,2,2,6
1,18902,,12,7,2017,4,1,,Austin,TX,78739,5,AU,,-97.871,30.172,3,2,2,2,1,1,,3,2,78249,1;3;6;8,,24,0,0,,,2,1,12
1,18958,,2,5,2018,1,1,,Austin,TX,78749,5,AU,,-97.853,30.213,3,2,2,2,3,1,,3,2,77019,1;3;7;8,,22,0,0,,,2,2,9
1,19187,,1,26,2018,5,1,,Pflugerville,TX,78660,5,AU,,-97.613,30.475,3,2,3,3,4,1,,5,,,4,,24,0,0,,,2,2,8
1,19379,,11,30,2017,4,1,,Austin,TX,78703,5,AU,,-97.758,30.302,4,1,2,2,1,1,,5,,,3;4;5;6;8,,25,0,0,,,2,2,15
1,19405,,12,7,2017,4,1,,Austin,TX,78745,5,AU,,-97.811,30.216,2,2,1,1,3,1,,5,,,1,,18,3,0,,,2,1,2
1,19809,,11,30,2017,4,1,,Austin,TX,78704,5,AU,,-97.790,30.253,2,2,2,2,0,1,,4,1,78741,1;3;6,,24,0,0,,,2,2,4
1,19821,,1,10,2018,3,1,,AUSTIN,TX,78704,5,AU,,-97.771,30.238,1,1,5,5,2,1,,5,,,1,,23,0,0,,,2,2,4
1,19848,,12,19,2017,2,1,,Austin,TX,78704,5,AU,,-97.745,30.253,1,1,1,1,0,1,,2,1,78704,3;6,,24,3,0,,,2,2,10
1,19870,,1,10,2018,3,1,,Austin,TX,78704,5,AU,,-97.777,30.256,4,2,2,2,4,1,,5,,,4,,23,0,0,,,1,1,14
1,19979,,1,10,2018,3,1,,AUSTIN,TX,78731,5,AU,,-97.774,30.370,3,2,2,2,3,1,,5,,,3;4;6,,25,0,0,,,2,2,23
1,20003,,5,7,2018,1,1,,Austin,TX,78732,5,AU,,-97.888,30.382,4,1,3,3,2,1,,5,,,6,,19,0,0,,,2,2,6
1,20109,,4,11,2018,3,1,,Austin,TX,78741,5,AU,,-97.729,30.233,3,3,2,2,0,4,,3,2,999999,1,,10,2,0,,,1,1,12
1,20335,,1,10,2018,3,1,,AUSTIN,TX,78757,5,AU,,-97.747,30.340,1,1,1,1,1,1,,5,,,1;6,,23,0,0,,,2,2,7
1,20664,,2,12,2018,1,1,,Austin,TX,78704,5,AU,,-97.775,30.246,1,0,1,1,0,96,"""HOUSE WITH ATTACHED GARAGE APARTMENT""",5,,,1;7,,6,0,0,,,2,2,8
1,20670,,5,22,2018,2,1,,LAKEWAY,TX,78734,5,AU,,-97.972,30.371,2,0,2,2,0,3,,5,,,1,,7,0,0,,,2,2,0
1,20859,,10,18,2017,3,1,,Austin,Texas,78702,5,AU,,-97.702,30.274,2,2,2,2,2,1,,2,2,99998,3,,23,0,0,,,2,2,7
1,20873,,12,19,2017,2,1,,Austin,TX,78704,5,AU,,-97.752,30.240,1,1,1,1,1,2,,5,,,1;6,,10,0,0,,,2,2,10
1,20875,,10,18,2017,3,1,,Austin,Texas,78704,5,AU,,-97.766,30.245,3,2,2,2,2,1,,4,1,78704,3;6;96,0,24,0,0,,,2,1,19
1,20879,,12,19,2017,2,1,,Austin,TX,78704,5,AU,,-97.780,30.229,2,2,1,1,2,1,,5,,,1;6;7;8,,23,1,0,,,2,2,14
1,20909,,12,14,2017,4,1,,Austin,TX,78705,5,AU,,-97.743,30.283,1,0,1,1,0,2,,2,2,46545,5,,1,0,0,,,2,2,2
1,20930,,12,19,2017,2,1,,Austin,TX,78732,5,AU,,-97.891,30.375,4,2,4,4,2,1,,5,,,4;6;8,,25,0,0,,,2,2,12
1,21883,,12,12,2017,2,1,,Austin,TX,78748,5,AU,,-97.803,30.174,2,2,2,2,0,4,,1,1,78741,1,,20,0,0,,,2,1,11
1,21908,,1,9,2018,2,1,,Austin,TX,78753,5,AU,,-97.668,30.376,2,2,2,2,0,3,,2,1,78758,1,,18,0,0,,,2,2,17
1,21944,,12,19,2017,2,1,,Austin,TX,78759,5,AU,,-97.727,30.411,1,1,1,1,0,4,,2,1,78731,1;3,,11,0,0,,,2,2,5
1,21949,,12,19,2017,2,1,,AUSTIN,TX,78759,5,AU,,-97.748,30.413,1,1,1,1,0,1,,3,2,78626,3,,14,0,0,,,2,2,2
1,21952,,2,5,2018,1,1,,Pflugerville,TX,78660,5,AU,,-97.641,30.420,4,2,2,2,2,1,,5,,,96,0,22,0,0,,,2,2,14
1,22877,,1,17,2018,3,1,,Lakeway,TX,78738,5,AU,,-97.989,30.354,1,0,1,1,0,98,,98,,,98,,1,98,98,,,2,2,2
1,22924,,10,18,2017,3,1,,AUSTIN,TX,78704,5,AU,,-97.752,30.246,1,1,1,1,1,1,,5,,,1,,20,1,0,,,2,2,8
1,22979,,10,18,2017,3,1,,Austin,Texas,78724,5,AU,,-97.642,30.283,3,2,4,4,3,1,,5,,,96,0,20,0,0,,,2,1,4
1,22996,,1,22,2018,1,1,,Austin,TX,78735,5,AU,,-97.885,30.255,5,2,2,2,5,1,,5,,,6;96,0,25,1,0,,,1,2,14
1,23322,,4,26,2018,4,1,,Austin,TX,78759,5,AU,,-97.712,30.414,4,2,2,2,2,1,,5,,,6,,18,1,0,,,2,2,14
1,23410,,5,23,2018,3,1,,AUSTIN,TX,78704,5,AU,,-97.787,30.238,2,0,2,2,0,4,,2,2,999998,6,,7,0,0,,,2,2,6
1,23867,,12,7,2017,4,1,,Austin,TX,78748,5,AU,,-97.804,30.183,3,2,3,3,3,1,,5,,,1;6,0,22,0,0,,,2,1,11
1,23899,,2,20,2018,2,1,,Austin,TX,78749,5,AU,,-97.847,30.210,4,2,2,2,3,1,,5,,,1;3;96,proximity to family ,23,2,0,,,1,2,16
1,23923,,1,25,2018,4,1,,Austin,TX,78749,5,AU,,-97.868,30.206,1,0,1,1,0,1,,5,,,6,,12,0,0,,,2,2,6
1,23939,,2,6,2018,2,1,,Austin,TX,78750,5,AU,,-97.813,30.443,2,1,3,3,3,1,,5,,,96,0,22,2,0,,,2,2,2
1,23945,,12,13,2017,3,1,,Austin,TX,78750,5,AU,,-97.783,30.435,3,0,2,2,0,1,,5,,,3;4;96,0,15,0,0,,,2,2,10
1,23978,,11,14,2017,2,1,,Austin,TX,78753,5,AU,,-97.697,30.350,2,2,2,2,1,4,,3,1,78758,1;3,,14,0,0,,,2,1,9
1,23982,,11,27,2017,1,1,,Austin,TX,78753,5,AU,,-97.679,30.384,2,1,1,1,0,1,,5,,,1;4;5;96,0,3,0,0,,,2,2,2
1,24138,,5,23,2018,3,1,,AUSTIN,TX,78721,5,AU,,-97.693,30.284,2,0,0,0,0,1,,5,,,1,,5,0,0,,,3,2,0
1,24947,,11,16,2017,4,1,,LAGO VISTA,TX,78645,5,AU,,-97.983,30.472,1,0,3,3,98,1,,5,,,1,,22,0,0,,,2,2,2
1,24958,,1,23,2018,2,1,,Pflugerville,TX,78660,5,AU,,-97.584,30.475,1,0,1,1,0,1,,4,2,20771,6,,14,1,0,,,2,2,4
1,24992,,11,16,2017,4,1,,Austin,TX,78703,5,AU,,-97.754,30.303,1,1,1,1,0,1,,5,,,6,,23,0,0,,,2,2,6
1,24995,,11,14,2017,2,1,,AUSTIN,TX,78703,5,AU,,-97.760,30.284,2,2,2,2,0,2,,5,,,6,,22,0,0,,,2,1,6
1,25314,,1,10,2018,3,1,,Austin,TX,78748,5,AU,,-97.828,30.153,3,2,2,2,0,1,,5,,,1,,21,0,0,,,2,1,12
1,25895,,1,19,2018,5,1,,Austin,TX,78749,5,AU,,-97.843,30.210,2,1,2,2,2,1,,5,,,1;4;6,,17,0,0,,,1,2,12
1,25918,,12,7,2017,4,1,,Austin,TX,78725,5,AU,,-97.637,30.214,2,2,1,1,1,1,,1,1,78751,1;3,,14,4,2,,,2,1,4
1,25966,,11,14,2017,2,1,,AUSTIN,TX,78731,5,AU,,-97.757,30.326,3,2,2,2,2,1,,5,,,1,,3,0,0,,,2,1,12
1,26769,,2,2,2018,5,1,,Austin,TX,78746,5,AU,,-97.786,30.258,2,1,2,2,4,1,,5,,,3;6;96,0,22,3,1,,,1,2,10
1,26795,,2,5,2018,1,1,,Austin,TX,78757,5,AU,,-97.728,30.344,1,1,1,1,0,1,,1,2,78231,3;4;6,,23,0,0,,,2,2,10
1,26925,,1,12,2018,5,1,,Austin,TX,78759,5,AU,,-97.746,30.374,1,0,1,1,0,1,,5,,,1,,16,0,0,,,2,2,5
1,26980,,2,20,2018,2,1,,Austin,TX,78746,5,AU,,-97.821,30.277,3,2,2,2,1,1,,3,2,999998,3,,25,1,0,,,2,2,8
1,27053,,4,19,2018,4,1,,AUSTIN,TX,78734,5,AU,,-97.927,30.377,4,1,2,2,2,1,,5,,,4,,15,1,0,,,2,2,24
1,27749,,1,11,2018,4,1,,Austin,TX,78736,5,AU,,-97.917,30.239,1,1,1,1,0,3,,5,,,1;96,0,19,0,0,,,2,2,3
1,27929,,5,8,2018,2,1,,Austin,TX,78748,5,AU,,-97.819,30.148,2,2,2,2,0,1,,5,,,1;2;6,,7,0,0,,,2,2,14
1,27949,,12,12,2017,2,1,,Austin,TX,78748,5,AU,,-97.805,30.182,2,0,1,1,0,1,,5,,,1;6;96,0,13,98,98,,,98,1,5
1,27985,,1,11,2018,4,1,,AUSTIN,TX,78748,5,AU,,-97.810,30.125,1,0,2,2,1,1,,1,2,75070,6,,21,0,0,,,2,2,5
1,28461,,4,16,2018,1,1,,Austin,TX,78741,5,AU,,-97.722,30.223,2,1,1,1,1,4,,3,1,79109,1;96,I WAS NEW TO THE CITY,3,7,0,,,2,2,12
1,28718,,3,8,2018,4,1,,AUSTIN,TX,78722,5,AU,,-97.712,30.288,2,1,5,5,1,1,,5,,,1;6,,21,0,0,,,2,2,7
1,28880,,12,7,2017,4,1,,Pflugerville,TX,78660,5,AU,,-97.637,30.464,2,1,2,2,0,1,,5,,,5;6,,21,0,0,,,2,2,6
1,28891,,2,12,2018,1,1,,Pflugerville,TX,78660,5,AU,,-97.564,30.471,4,2,2,2,1,1,,2,1,78664,4;6;96,0,24,1,0,,,2,2,11
1,28955,,12,19,2017,2,1,,AUSTIN,TX,78723,5,AU,,-97.703,30.300,2,2,2,1,1,96,ROW HOME,4,1,78749,1;3;6,,22,0,0,,,2,2,10
1,28976,,1,9,2018,2,1,,Austin,TX,78731,5,AU,,-97.750,30.361,2,2,2,2,0,4,,4,1,78731,96,0,17,0,0,,,2,2,13
1,28978,,8,21,2018,2,1,,AUSTIN,TX,78732,5,AU,,-97.916,30.342,3,1,2,2,3,1,,5,,,1;4;6,,22,0,0,,,2,2,6
1,29186,,1,12,2018,5,1,,AUSTIN,TX,78754,5,AU,,-97.655,30.365,3,2,2,2,2,1,,1,1,78753,6,,25,2,0,,,2,2,8
1,29210,,5,17,2018,4,1,,Austin,TX,78745,5,AU,,-97.788,30.221,2,1,1,1,2,1,,2,1,78741,1;6;96,SIZE OF HOUSE & TRAFFIC,5,0,0,,,2,2,5
1,29289,,2,22,2018,4,1,,Austin,TX,78733,5,AU,,-97.861,30.343,4,2,5,5,0,1,,5,,,6,,25,0,0,,,1,2,21
1,29865,,10,26,2017,4,1,,Austin,TX,78721,5,AU,,-97.680,30.285,2,0,1,1,0,1,,5,,,1;3,,12,1,1,,,2,2,5
1,30568,,4,23,2018,1,1,,AUSTIN,TX,78702,5,AU,,-97.706,30.275,1,0,2,2,3,1,,5,,,6,,23,0,0,,,2,2,6
1,30642,,4,5,2018,4,1,,AUSTIN,TX,78702,5,AU,,-97.702,30.266,4,1,1,1,0,1,,5,,,96,FAMILY,12,1,0,,,2,2,28
1,31593,,1,17,2018,3,1,,AUSTIN,TX,78723,5,AU,,-97.682,30.311,2,2,1,1,2,1,,4,1,78722,1;3;6;8,,24,2,0,,,2,2,6
1,32054,,4,19,2018,4,1,,AUSTIN,TX,78702,5,AU,,-97.716,30.257,3,2,1,1,0,1,,5,,,6,,7,0,0,,,2,2,8
1,32682,,5,14,2018,1,1,,LEANDER,TX,78641,5,AU,,-97.823,30.549,4,1,1,1,4,1,,1,2,78613,4;5;6,,11,1,0,,,2,2,20
1,32865,,12,7,2017,3,1,,Austin,TX,78730,5,AU,,-97.858,30.360,4,2,3,3,0,1,,1,1,78730,96,0,24,0,0,,,2,1,8
1,32999,,11,27,2017,1,1,,Pflugerville,TX,78660,5,AU,,-97.615,30.464,2,2,3,3,0,1,,5,,,1,,23,1,1,,,2,2,8
1,33282,,1,12,2018,5,1,,Austin,TX,78757,5,AU,,-97.735,30.374,1,1,1,1,3,3,,5,,,3,,18,0,0,,,2,2,4
1,33308,,5,23,2018,3,1,,Austin,TX,78752,5,AU,,-97.688,30.326,2,1,3,3,0,4,,4,1,78752,3,,6,0,0,,,2,2,15
1,33441,,2,6,2018,2,1,,Pflugerville,TX,78660,5,AU,,-97.555,30.464,4,2,2,2,0,1,,4,1,75704,1,,23,0,0,,,2,2,14
1,33452,,5,21,2018,1,1,,ROUND ROCK,TX,78664,5,AU,,-97.646,30.474,5,2,3,3,1,1,,5,,,4;6,,13,0,0,,,2,2,15
1,33883,,12,19,2017,2,1,,Austin,TX,78704,5,AU,,-97.776,30.240,2,2,2,2,0,3,,1,1,78731,3;6,,21,0,0,,,2,2,10
1,33905,,2,6,2018,2,1,,Austin,TX,78745,5,AU,,-97.793,30.222,2,2,2,2,1,4,,3,1,78741,6,,19,0,0,,,2,2,9
1,33918,,11,27,2017,1,1,,Austin,TX,78748,5,AU,,-97.827,30.164,2,2,2,2,0,4,,1,1,78749,96,0,19,0,0,,,2,2,4
1,33953,,12,14,2017,4,1,,Austin,TX,78723,5,AU,,-97.671,30.288,2,2,2,2,2,1,,2,1,78702,1;2;3;6;7;8,,21,0,0,,,2,2,4
1,33960,,12,12,2017,2,1,,AUSTIN,TX,78745,5,AU,,-97.800,30.197,1,1,1,1,1,1,,1,1,78702,1;2,,20,0,0,,,2,1,7
1,34816,,8,27,2018,1,1,,Austin,TX,78736,5,AU,,-97.929,30.238,4,2,3,3,1,1,,2,1,78732,5,,22,1,0,,,2,2,12
1,34865,,1,11,2018,4,1,,Austin,TX,78739,5,AU,,-97.862,30.172,2,2,3,3,3,1,,5,,,6,,25,5,3,,,2,2,5
1,34869,,2,9,2018,5,1,,Austin,TX,78739,5,AU,,-97.871,30.193,4,1,2,2,3,1,,5,,,1;6,,22,0,0,,,2,2,15
1,34945,,12,7,2017,4,1,,Austin,TX,78745,5,AU,,-97.786,30.218,2,1,2,2,0,1,,5,,,1,,15,1,1,,,2,1,10
1,34947,,1,19,2018,5,1,,Austin,TX,78745,5,AU,,-97.817,30.209,1,1,1,1,5,2,,5,,,1;2;3,,13,0,0,,,2,2,2
1,34949,,12,7,2017,4,1,,Austin,TX,78745,5,AU,,-97.808,30.214,2,1,2,2,2,1,,2,1,78745,6,,22,1,0,,,2,1,8
1,34970,,11,3,2017,5,1,,AUSTIN,TX,78746,5,AU,,-97.832,30.322,2,0,2,2,0,1,,5,,,6,,24,0,0,,,2,2,6
1,34978,,1,9,2018,2,1,,AUSTIN,TX,78746,5,AU,,-97.786,30.316,3,2,3,3,2,1,,5,,,1;3;4;5;6;8,,25,0,0,,,1,2,13
1,34983,,12,13,2017,3,1,,Austin,TX,78746,5,AU,,-97.835,30.305,2,1,2,2,0,1,,5,,,98,,25,2,0,,,2,2,9
1,34990,,11,14,2017,2,1,,AUSTIN,TX,78746,5,AU,,-97.786,30.321,3,2,3,3,2,1,,5,,,4,,24,0,0,,,2,1,12
1,34994,,1,23,2018,2,1,,Austin,TX,78746,5,AU,,-97.795,30.314,1,1,1,1,3,1,,5,,,6,,10,2,0,,,2,2,11
1,35444,,2,1,2018,4,1,,Austin,TX,78758,5,AU,,-97.707,30.381,3,1,2,2,4,1,,3,1,78758,1,,14,1,1,,,2,2,20
1,35875,,11,14,2017,2,1,,AUSTIN,TX,78723,5,AU,,-97.681,30.322,3,3,1,1,0,3,,5,,,1;6,,14,0,0,,,2,1,20
1,36530,,2,22,2018,4,1,,Austin,TX,78748,5,AU,,-97.836,30.181,4,2,2,2,5,1,,5,,,1;5;6,,24,0,0,,,2,2,20
1,36863,,11,14,2017,2,1,,AUSTIN,TX,78731,5,AU,,-97.789,30.370,3,1,1,1,98,4,,1,2,99998,3;98,,21,0,0,,,2,1,10
1,36908,,11,30,2017,4,1,,Lakeway,TX,78734,5,AU,,-97.981,30.362,1,1,1,1,0,1,,1,1,78734,6,,14,0,0,,,2,2,4
1,36929,,12,7,2017,4,1,,Austin,TX,78753,5,AU,,-97.675,30.354,1,1,2,2,1,1,,5,,,3,,22,98,98,,,98,2,6
1,36973,,1,30,2018,2,1,,Austin,TX,78749,5,AU,,-97.857,30.210,4,2,2,2,0,1,,5,,,5,,15,0,0,,,2,2,14
1,37459,,1,12,2018,5,1,,MANCHACA,TX,78652,5,AU,,-97.802,30.143,2,1,2,2,0,1,,1,1,76753,96,0,21,1,0,,,2,2,7
1,37887,,1,19,2018,5,1,,Austin,TX,78749,5,AU,,-97.842,30.204,1,0,1,1,0,1,,5,,,1,,16,0,0,,,2,2,10
1,37888,,12,7,2017,4,1,,Austin,TX,78749,5,AU,,-97.853,30.201,2,1,2,2,1,1,,5,,,1;6;96,0,24,3,0,,,2,1,7
1,37915,,1,19,2018,5,1,,Austin,TX,78738,5,AU,,-97.960,30.333,2,2,2,2,0,1,,5,,,6,,25,1,0,,,2,2,12
1,37923,,2,21,2018,3,1,,AUSTIN,TX,78739,5,AU,,-97.869,30.190,2,0,1,1,1,1,,5,,,1;96,0,15,1,0,,,2,2,4
1,37954,,1,19,2018,5,1,,Lago Vista,TX,78645,5,AU,,-98.007,30.442,3,2,3,3,3,1,,5,,,4;6;96,0,23,0,0,,,2,2,14
1,38891,,1,10,2018,3,1,,Austin,TX,78754,5,AU,,-97.655,30.380,2,2,2,2,2,4,,2,98,999998,6,,19,0,0,,,2,2,11
1,38960,,2,5,2018,1,1,,CEDAR PARK,TX,78613,5,AU,,-97.847,30.460,4,2,2,2,4,1,,4,1,78758,4;6,,23,2,2,,,1,2,10
1,38984,,1,29,2018,1,1,,Austin,TX,78734,5,AU,,-97.920,30.385,4,1,2,2,0,1,,2,1,78734,1;4;5;6,,24,1,0,,,2,2,10
1,39535,,2,13,2018,2,1,,AUSTIN,TX,78728,5,AU,,-97.677,30.452,4,2,2,2,3,1,,5,,,1;6,,21,1,0,,,1,2,8
1,39816,,2,14,2018,3,1,,Austin,TX,78748,5,AU,,-97.823,30.183,4,2,2,2,4,1,,5,,,1,,21,0,0,,,1,1,17
1,39876,,11,29,2017,3,1,,Austin,TX,78735,5,AU,,-97.876,30.245,2,2,1,1,0,1,,1,1,78735,3,,23,0,0,,,2,2,8
1,40319,,2,6,2018,2,1,,AUSTIN,TX,78727,5,AU,,-97.731,30.425,3,2,2,2,6,1,,5,,,6,,7,0,0,,,2,2,8
1,40866,,12,12,2017,2,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.643,30.456,2,2,2,2,1,1,,1,1,78729,1;2;3,,22,0,0,,,2,2,6
1,40889,,12,7,2017,4,1,,Pflugerville,TX,78660,5,AU,,-97.565,30.483,3,1,3,3,1,1,,5,,,6,,21,0,0,,,2,2,8
1,41034,,1,17,2018,3,1,,AUSTIN,TX,78722,5,AU,,-97.708,30.287,2,2,2,2,0,1,,3,2,76134,1;5;7,,14,0,0,,,2,2,12
1,41193,,3,22,2018,4,1,,AUSTIN,TX,78736,5,AU,,-97.978,30.243,3,2,3,3,0,1,,5,,,6,,21,0,0,,,2,2,14
