,lever_position_price,incRank,Potential_INEXUS_in_dollar_2023,Realized_INEXUS_in_dollar_2023,incomeInThousands,potential_in_dollar_2023_relative_to_baseline,realized_in_dollar_2023_relative_to_baseline
171,8.0,3,-2.0403004036453085,-4.012362563436287,33.466260488857536,5.1388586373546374e-05,0.0387505531856664
172,8.0,4,-2.0959385837814244,-4.187233392065343,41.437385251071746,-1.4140287936115215e-06,0.02511819404826765
173,8.0,5,-2.1499571044010164,-4.234331375984262,49.077184439573536,0.0,0.02821052496755061
174,8.0,6,-2.1487340059155198,-4.252715784573853,56.87512618497233,0.0017728245397501396,0.038498450072258494
175,8.0,7,-2.3911540377566887,-4.817950045703743,64.64289998652714,0.0,0.04904897775845374
176,8.0,8,-2.498343838053875,-4.949860408913225,72.5810641519444,0.003902582477565364,0.04947282502533312
177,8.0,9,-2.53141691196325,-5.017804010118081,81.46711526674524,2.970541357782963e-06,0.046431135884287905
178,8.0,10,-2.5277890286928044,-5.013109043691116,91.01409245837196,0.0,0.037658121302265535
179,8.0,11,-2.6113438667698876,-5.349345953360506,100.54708182697006,0.0,0.04112544844833188
180,8.0,12,-2.8048074875539637,-5.797808712498874,110.66431704132607,1.1987112169542513e-07,0.050254951086907716
181,8.0,13,-2.7660888404377886,-5.701208196642569,121.98221794943852,0.0,0.043841023824499725
182,8.0,14,-2.787768458635087,-5.749316608347868,135.1243771692335,0.0023688371147230214,0.07024806496932956
183,8.0,15,-2.86285192134322,-5.779865327978542,150.46249734478246,-1.3555217068805803e-06,0.045366030593439854
184,8.0,16,-2.8347835382260125,-5.7770839246079175,168.1534591494774,0.0072230959659435046,0.07172706510466442
185,8.0,17,-2.9451857476800702,-5.945017785347117,191.51320985930974,0.0031494111707559558,0.06889781400138023
186,8.0,18,-3.031781912492036,-5.9826098496480515,225.02128855653748,3.3047206400294016e-06,0.05013918105405635
187,8.0,19,-2.9772522894549103,-5.948778272501359,298.2427049497896,0.0,0.050661633164558295
188,8.0,20,-2.833272387428842,-5.697537877961537,485.99769028132994,-5.212269005294701e-08,0.04137597210971666
