taz,x,y,fleetShare
4849100001958,0,0,0.000517331
4845300000598,0,0,0.000517331
4802100001928,0,0,0.000517331
4849100000962,0,0,0.000517331
4805300001767,0,0,0.000517331
4820900001663,0,0,0.000517331
4849100000956,0,0,0.000517331
4849100000880,0,0,0.000517331
4845300000358,0,0,0.000517331
4802100001131,0,0,0.000517331
4849100001951,0,0,0.000517331
4845300000542,0,0,0.000517331
4845300000250,0,0,0.000517331
4845300001338,0,0,0.000517331
4845300001672,0,0,0.000517331
4845300000158,0,0,0.000517331
4849100001121,0,0,0.000517331
4802100001926,0,0,0.000517331
4845300000563,0,0,0.000517331
4845300000199,0,0,0.000517331
4845300000434,0,0,0.000517331
4849100001100,0,0,0.000517331
4845300001666,0,0,0.000517331
4849100000643,0,0,0.000517331
4820900000724,0,0,0.000517331
4849100000663,0,0,0.000517331
4845300000623,0,0,0.000517331
4849100000955,0,0,0.000517331
4802100001143,0,0,0.000517331
4849100001700,0,0,0.000517331
4820900000704,0,0,0.000517331
4845300000564,0,0,0.000517331
4845300001593,0,0,0.000517331
4802100001204,0,0,0.000517331
4802100001382,0,0,0.000517331
4845300000189,0,0,0.000517331
4820900000695,0,0,0.000517331
4802100001159,0,0,0.000517331
4820900000798,0,0,0.000517331
4820900000844,0,0,0.000517331
4805500001857,0,0,0.000517331
4845300000629,0,0,0.000517331
4805500001232,0,0,0.000517331
4849100000155,0,0,0.000517331
4845300000388,0,0,0.000517331
4820900000685,0,0,0.000517331
4845300000367,0,0,0.000517331
4849100000887,0,0,0.000517331
4845300001891,0,0,0.000517331
4845300000498,0,0,0.000517331
4845300001940,0,0,0.000517331
4845300000275,0,0,0.000517331
4845300001559,0,0,0.000517331
4845300001561,0,0,0.000517331
4849100000187,0,0,0.000517331
4845300000491,0,0,0.000517331
4849100001479,0,0,0.000517331
4849100000422,0,0,0.000517331
4849100000794,0,0,0.000517331
4849100001116,0,0,0.000517331
4845300000513,0,0,0.000517331
4820900001493,0,0,0.000517331
4845300000346,0,0,0.000517331
4805300001780,0,0,0.000517331
4845300001591,0,0,0.000517331
4845300001097,0,0,0.000517331
4845300000450,0,0,0.000517331
4849100000863,0,0,0.000517331
4805300001815,0,0,0.000517331
4849100001393,0,0,0.000517331
4820900000723,0,0,0.000517331
4845300000400,0,0,0.000517331
4845300001906,0,0,0.000517331
4845300000377,0,0,0.000517331
4845300001438,0,0,0.000517331
4849100000142,0,0,0.000517331
4845300001552,0,0,0.000517331
4845300000456,0,0,0.000517331
4845300000277,0,0,0.000517331
4802100001141,0,0,0.000517331
4849100000109,0,0,0.000517331
4845300000178,0,0,0.000517331
4845300000436,0,0,0.000517331
4845300000229,0,0,0.000517331
4845300000612,0,0,0.000517331
4805300001812,0,0,0.000517331
4802100001136,0,0,0.000517331
4805500001289,0,0,0.000517331
4849100001022,0,0,0.000517331
4845300001678,0,0,0.000517331
4849100000994,0,0,0.000517331
4845300000327,0,0,0.000517331
4845300000331,0,0,0.000517331
4849100001969,0,0,0.000517331
4849100001962,0,0,0.000517331
4845300001577,0,0,0.000517331
4845300000219,0,0,0.000517331
4820900000782,0,0,0.000517331
4805300001827,0,0,0.000517331
4849100001016,0,0,0.000517331
4845300000323,0,0,0.000517331
4845300000016,0,0,0.000517331
4849100001000,0,0,0.000517331
4849100000144,0,0,0.000517331
4820900000707,0,0,0.000517331
4845300000375,0,0,0.000517331
4849100000975,0,0,0.000517331
4820900000772,0,0,0.000517331
4845300001650,0,0,0.000517331
4849100000656,0,0,0.000517331
4805300001757,0,0,0.000517331
4820900000668,0,0,0.000517331
4820900000713,0,0,0.000517331
4849100000105,0,0,0.000517331
4849100000925,0,0,0.000517331
4849100000932,0,0,0.000517331
4820900000671,0,0,0.000517331
4845300001879,0,0,0.000517331
4845300000412,0,0,0.000517331
4820900000804,0,0,0.000517331
4845300000175,0,0,0.000517331
4845300000547,0,0,0.000517331
4845300000177,0,0,0.000517331
4805300001786,0,0,0.000517331
4845300001677,0,0,0.000517331
4849100000926,0,0,0.000517331
4845300001578,0,0,0.000517331
4845300000235,0,0,0.000517331
4845300000469,0,0,0.000517331
4845300000382,0,0,0.000517331
4820900001417,0,0,0.000517331
4820900000305,0,0,0.000517331
4805500001247,0,0,0.000517331
4845300000325,0,0,0.000517331
4849100001072,0,0,0.000517331
4820900000734,0,0,0.000517331
4845300001900,0,0,0.000517331
4845300001543,0,0,0.000517331
4820900000698,0,0,0.000517331
4845300000457,0,0,0.000517331
4845300001503,0,0,0.000517331
4805300001835,0,0,0.000517331
4845300001508,0,0,0.000517331
4849100001405,0,0,0.000517331
4820900000727,0,0,0.000517331
4845300001729,0,0,0.000517331
4820900000823,0,0,0.000517331
4805500001237,0,0,0.000517331
4845300000181,0,0,0.000517331
4849100001458,0,0,0.000517331
4845300001563,0,0,0.000517331
4820900000703,0,0,0.000517331
4802100001126,0,0,0.000517331
4845300001545,0,0,0.000517331
4805300001833,0,0,0.000517331
4849100000307,0,0,0.000517331
4805500001250,0,0,0.000517331
4845300001867,0,0,0.000517331
4802100001848,0,0,0.000517331
4820900000839,0,0,0.000517331
4820900000830,0,0,0.000517331
4802100001927,0,0,0.000517331
4820900000790,0,0,0.000517331
4820900000760,0,0,0.000517331
4845300001877,0,0,0.000517331
4845300000040,0,0,0.000517331
4805500001364,0,0,0.000517331
4845300001670,0,0,0.000517331
4845300001509,0,0,0.000517331
4845300001652,0,0,0.000517331
4820900000893,0,0,0.000517331
4849100000132,0,0,0.000517331
4805500001252,0,0,0.000517331
4820900000736,0,0,0.000517331
4802100001923,0,0,0.000517331
4845300001353,0,0,0.000517331
4845300001572,0,0,0.000517331
4805500001314,0,0,0.000517331
4845300001506,0,0,0.000517331
4845300000298,0,0,0.000517331
4805300001760,0,0,0.000517331
4849100001319,0,0,0.000517331
4849100000653,0,0,0.000517331
4845300001420,0,0,0.000517331
4802100001849,0,0,0.000517331
4805500001272,0,0,0.000517331
