lever_position_fleetsize,lever_position_price,incRank,PotInex,PotInex_atBaseline_avg,DoorToDoorTime,duration_avg,waitTime_avg,IDMerged_avg,tripIndex_avg,income,incomeRank1to21_avg,incomePercentRank0to20_avg,incomePercentRank0to20b_avg,mode_RHplanned_avg,mode_RHplannedAtBaseline_avg,mode_switchedFromBaseline_avg,PotInex_RelativeToBaseline_avg,nRH_planned,nRH_plannedAtBaseline,nSwitched_RH,Pot_BetterWorse,NpersonTripObs,incomeCum,incomePctOfTotal,incomeCumPctOfTotal,incPercentRank,incomeAverage,incomeAverageCum,incomeAveragePct,incomeAveragePctCum,DoorToDoorTimeCum,DoorToDoorTimePctOfTotalTime,DoorToDoorTimeCumPctOfTotal,DoorToDoorTimeAverage,DoorToDoorTimeAverageCum,DoorToDoorTimeAveragePctOfTotalTime,DoorToDoorTimeAveragePctOfTotalTimeCum,PotInexCum,PotInexPctOfTotal,PotInexCumPctOfTotal,lever_position_fleetsizeXprice,lever_position_price_Char
1,0.25,11,-5.2227209228615195,-5.770084561837375,1428.4824233679456,5.5236316164661226,107.33163278451985,3676031.169685569,1205738452.3184323,102.94697889773518,12,0.55,0.5238111013091904,0.11403124543729011,0.050123246845825496,0.0814631590700231,0.5473636389758554,13277,5836,9485,0.5473636389758554,116433,669.8206351666392,0.04040901132361742,0.26291970799967596,0.55,121.31544251623856,1455.7853101948626,0.04761904761904762,0.5714285714285715,16046.139171160134,0.049157290846662226,0.5521837141986063,1383.7819653958716,16605.38358475046,0.047619047619047616,0.5714285714285715,-68.45209626927367,0.8694751309521751,11.395859791617612,1; 0.25,0.25
1,0.25,12,-5.120388064483373,-5.692861233779232,1457.7656506316937,5.615177827591834,106.34397464636314,3672064.932209942,1204437526.5640068,113.0622683689332,13,0.6,0.5714300320764109,0.11189267647488255,0.0488435409205294,0.08168646345967209,0.5724731692958598,13028,5687,9511,0.5724731692958598,116433,782.8829035355724,0.04437949060489239,0.30729919860456834,0.6,121.31544251623856,1577.1007527111012,0.04761904761904762,0.6190476190476191,17503.904821791828,0.050164992513819666,0.602348706712426,1383.7819653958716,17989.165550146332,0.047619047619047616,0.6190476190476191,-73.57248433375703,0.8524388242543437,12.248298615871954,1; 0.25,0.25
1,0.25,13,-5.0976074550253,-5.571015221535248,1430.6517997474944,5.63141033899324,108.33468174830159,3654205.5687648715,1198579656.9184942,124.07553917703744,14,0.65,0.6190489628436313,0.11403124543729012,0.05080174864514356,0.08174658387226989,0.4734077665099472,13277,5915,9518,0.4734077665099472,116433,906.9584427126099,0.0487024478160684,0.35600164642063675,0.65,121.31544251623856,1698.4161952273398,0.04761904761904762,0.6666666666666667,18934.556621539323,0.049231943963775095,0.6515806506762011,1383.7819653958716,19372.9475155422,0.047619047619047616,0.6666666666666666,-78.67009178878233,0.8486463234325928,13.096944939304548,1; 0.25,0.25
1,0.25,14,-5.039123465946299,-5.591916556230175,1441.3134764199153,5.657124698324358,104.23707196413388,3733676.395661023,1224646087.477717,136.985926644508,15,0.7,0.6666678936108518,0.11150618810818239,0.04771843034191338,0.08110243659443629,0.5527930902838755,12983,5556,9443,0.5527930902838755,116433,1043.944369357118,0.05377006610803931,0.40977171252867606,0.7,121.31544251623856,1819.7316377435784,0.04761904761904762,0.7142857142857143,20375.870097959236,0.04959883622126861,0.7011794868974697,1383.7819653958716,20756.729480938073,0.047619047619047616,0.7142857142857143,-83.70921525472863,0.838909947544599,13.935854886849146,1; 0.25,0.25
1,0.25,15,-5.169716440479444,-5.660118259652751,1443.1899633265484,5.699097334947996,106.73209485283382,3591392.529385999,1177976979.8881934,151.77253014179828,16,0.75,0.7142868243780722,0.11213315812527376,0.051308477837039325,0.07896386763202871,0.4904018191733062,13056,5974,9194,0.4904018191733062,116433,1195.716899498916,0.05957414151226654,0.4693458540409426,0.75,121.31544251623856,1941.047080259817,0.04761904761904762,0.761904761904762,21819.060061285785,0.04966341035331976,0.7508428972507895,1383.7819653958716,22140.511446333945,0.047619047619047616,0.7619047619047619,-88.87893169520808,0.8606509797212576,14.796505866570405,1; 0.25,0.25
1,0.25,16,-5.47318065548829,-5.907176737279912,1449.953183375847,5.699449468793212,104.98503860589352,3729046.1829893584,1223127378.2817502,168.89521252565854,17,0.8,0.7619057551452927,0.1086547628249723,0.04522772753429011,0.07895527900165761,0.4339960817916232,12651,5266,9193,0.4339960817916232,116433,1364.6121120245746,0.06629518057284392,0.5356410346137864,0.8,121.31544251623856,2062.3625227760554,0.04761904761904762,0.8095238095238096,23269.013244661634,0.049896147956236495,0.800739045207026,1383.7819653958716,23524.293411729817,0.047619047619047616,0.8095238095238095,-94.35211235069637,0.9111715018745932,15.707677368445,1; 0.25,0.25
1,0.25,17,-5.302357671133469,-5.751297907573475,1450.0334698925562,5.775862513205019,102.39362551853856,3665596.5703022345,1202315906.210902,191.38465968411018,18,0.85,0.8095246859125131,0.10393101612085921,0.04477253012462103,0.07578607439471627,0.4489402364400066,12101,5213,8824,0.4489402364400066,116433,1555.996771708685,0.07512279586197758,0.6107638304757641,0.85,121.31544251623856,2183.677965292294,0.04761904761904762,0.8571428571428572,24719.046714554188,0.04989891079572852,0.8506379560027545,1383.7819653958716,24908.07537712569,0.047619047619047616,0.8571428571428572,-99.65447002182984,0.8827330042245652,16.590410372669563,1; 0.25,0.25
1,0.25,18,-5.505739241125709,-5.889132015737933,1468.3292623225375,5.893466628876693,104.15530820300087,3731486.2964966986,1223927737.2667625,223.86913467831286,19,0.9,0.8571436166797336,0.10396537064234367,0.04693686497814194,0.07315795350115517,0.3833927746122236,12105,5465,8518,0.3833927746122236,116433,1779.8659063869977,0.08787368502781188,0.698637515503576,0.9,121.31544251623856,2304.9934078085325,0.04761904761904762,0.9047619047619049,26187.375976876727,0.05052851013488615,0.9011664661376406,1383.7819653958716,26291.857342521558,0.047619047619047616,0.9047619047619048,-105.16020926295555,0.9165918337148024,17.507002206384364,1; 0.25,0.25
1,0.25,19,-5.30742960200929,-5.7486290744943025,1457.1499145431278,5.76939527453557,107.41767368357768,3674008.1769343736,1205074914.6345627,290.2585820686575,20,0.95,0.9047625474469541,0.10809650185084985,0.04772701897228449,0.07697989401630122,0.44119947248501235,12586,5557,8963,0.44119947248501235,116433,2070.1244884556554,0.11393304063095294,0.812570556134529,0.95,121.31544251623856,2426.3088503247714,0.04761904761904762,0.9523809523809524,27644.525891419853,0.05014380365108304,0.9513102697887237,1383.7819653958716,27675.63930791743,0.047619047619047616,0.9523809523809523,-110.46763886496484,0.8835773759280449,18.390579582312412,1; 0.25,0.25
1,0.25,20,-5.554789367804066,-5.949624277843528,1414.8953818934494,5.526070787491519,100.71904872330009,3704682.7715853755,1215136175.8073313,477.49980438535465,21,1,0.9523814782141745,0.10424879544459045,0.04640436989513282,0.07567442219989179,0.3948349100394623,12138,5403,8811,0.3948349100394623,116433,2547.6242928410097,0.18742944386547114,1,1,121.31544251623856,2547.6242928410097,0.04761904761904762,1,29059.421273313303,0.04868973021127635,1,1383.7819653958716,29059.421273313303,0.047619047619047616,1,-116.0224282327689,0.9247576664190164,19.315337248731428,1; 0.25,0.25
1,0.5,0,-6.406723474319479,-6.892276264570866,1138.8061482481166,4.108162358849958,115.09821138766934,3693750.978569109,1211550540.5980318,7.6438804516801335,1,0,0,0.08731229820455438,0.04685925141363582,0.053777952406170455,0.4855527902513874,10222,5486,6296,0.4855527902513874,117074,7.6438804516801335,0.0029991098696007107,0.0029991098696007107,0,121.36744669221612,121.36744669221612,0.047619047619047616,0.047619047619047616,1138.8061482481166,0.040018787158451995,0.040018787158451995,1355.0851500715232,1355.0851500715232,0.04761904761904762,0.04761904761904762,-6.406723474319479,1,1,1; 0.5,0.5
1,0.5,1,-6.898218714220968,-7.488080453787755,1207.9330594324956,4.698096930146745,112.28652817875873,3667566.540769087,1202962054.3098388,19.257565377453577,2,0.05,0.047619434996628074,0.08098296803730973,0.04526197106103832,0.05193296547482788,0.5898617395667879,9481,5299,6080,0.5898617395667879,117074,26.90144582913371,0.007555789857402496,0.010554899727003205,0.05,121.36744669221612,242.73489338443224,0.047619047619047616,0.09523809523809523,2346.7392076806123,0.042447975962766525,0.08246676312121852,1355.0851500715232,2710.1703001430465,0.04761904761904762,0.09523809523809525,-13.304942188540448,1.076715538273438,2.076715538273438,1; 0.5,0.5
1,0.5,2,-6.8443767421339405,-7.294107385255412,1246.7473712982498,4.981558514772834,113.08361449693781,3706738.340812998,1215810408.837512,27.834421019363987,3,0.1,0.09523886999325615,0.08013803353463224,0.04480964868073766,0.05101090772424043,0.449730643121471,9382,5246,5972,0.449730643121471,117073,54.7358668484977,0.01092095661640644,0.02147585634340965,0.1,121.36744669221612,364.1023400766484,0.047619047619047616,0.14285714285714285,3593.486578978862,0.043811949706363644,0.12627871282758216,1355.0851500715232,4065.2554502145695,0.04761904761904762,0.14285714285714285,-20.149318930674387,1.0683115588754124,3.14502709714885,1; 0.5,0.5
1,0.5,3,-5.927009218817588,-6.37858123650146,1274.5904264860387,5.01670752436514,102.6801909919452,3584035.4783511134,1175563868.146285,35.93128215728648,4,0.15,0.14285789824342474,0.08697137683325788,0.04954173891503592,0.05196757578604802,0.4515720176838715,10182,5800,6084,0.4515720176838715,117073,90.66714900578418,0.014097795436039248,0.0355736517794489,0.15,121.36744669221612,485.4697867688645,0.047619047619047616,0.19047619047619047,4868.077005464901,0.04479038251612258,0.17106909534370474,1355.0851500715232,5420.340600286093,0.04761904761904762,0.1904761904761905,-26.076328149491975,0.9251233087513823,4.0701504059002325,1; 0.5,0.5
1,0.5,4,-5.967451190705865,-6.412870600414886,1285.4603281713119,5.25367078660323,102.15388689108505,3758714.056229873,1232858443.834966,43.82181603785672,5,0.2,0.19047692649359332,0.0817780359263024,0.04670590144610628,0.0505496570515832,0.4454194097090202,9574,5468,5918,0.4454194097090202,117073,134.4889650436409,0.017193680855392645,0.052767332634841534,0.2,121.36744669221612,606.8372334610806,0.047619047619047616,0.23809523809523808,6153.537333636213,0.04517236173413561,0.21624145707784034,1355.0851500715232,6775.425750357616,0.04761904761904762,0.2380952380952381,-32.043779340197844,0.9314357353841819,5.001586141284415,1; 0.5,0.5
1,0.5,5,-5.9585060401651,-6.417316941897838,1271.032979423095,5.293278552697889,98.95805181382556,3756009.6196134044,1231971388.8880951,51.631116098502645,6,0.25,0.23809595474376194,0.08123991014153563,0.04615069230309294,0.04884132122692679,0.4588109017327378,9511,5403,5718,0.4588109017327378,117073,186.12008114214353,0.020257693830819108,0.07302502646566064,0.25,121.36744669221612,728.2046801532967,0.047619047619047616,0.2857142857142857,7424.570313059307,0.04466537026793757,0.2609068273457779,1355.0851500715232,8130.510900429139,0.04761904761904762,0.2857142857142857,-38.00228538036294,0.930039522393779,5.931625663678194,1; 0.5,0.5
1,0.5,6,-5.796038921991926,-6.283968834924851,1324.3329546522255,5.372793043656522,98.35140467913182,3700324.743322541,1213706748.4398105,59.49829528584729,7,0.3,0.28571498299393056,0.08108615991731655,0.047372152417722274,0.04826902872566689,0.4879299129329254,9493,5546,5651,0.4879299129329254,117073,245.61837642799082,0.023344415934315185,0.09636944239997583,0.3,121.36744669221612,849.5721268455128,0.047619047619047616,0.3333333333333333,8748.903267711534,0.04653838471163955,0.3074452120574175,1355.0851500715232,9485.596050500662,0.04761904761904762,0.3333333333333333,-43.798324302354864,0.9046806757345773,6.83630633941277,1; 0.5,0.5
1,0.5,7,-5.511202621684027,-5.911077631283186,1352.178743177334,5.4179870678978075,96.92310780453222,3693257.707720824,1211388757.3366613,67.55023069366976,8,0.35,0.3333340112440991,0.08209407805386383,0.04850819574111879,0.04906340488413212,0.3998750095991591,9611,5679,5744,0.3998750095991591,117073,313.1686071216606,0.026503627947590442,0.12287307034756628,0.35,121.36744669221612,970.939573537729,0.047619047619047616,0.38095238095238093,10101.082010888867,0.047516913573605955,0.3549621256310234,1355.0851500715232,10840.681200572186,0.04761904761904762,0.380952380952381,-49.30952692403889,0.8602217098607374,7.696528049273508,1; 0.5,0.5
1,0.5,8,-5.80478232668993,-6.238145968703913,1385.8332237151178,5.527909936535324,96.71619416944984,3570874.954361807,1171247215.2221096,75.68464734823571,9,0.4,0.38095303949426773,0.07853219785945521,0.04718423547701007,0.04593715032501089,0.43336364201398275,9194,5524,5378,0.43336364201398275,117073,388.8532544698963,0.0296952018381516,0.15256827218571786,0.4,121.36744669221612,1092.307020229945,0.047619047619047616,0.42857142857142855,11486.915234603985,0.04869956568313461,0.403661691314158,1355.0851500715232,12195.76635064371,0.04761904761904762,0.4285714285714286,-55.11430925072882,0.9060453990183356,8.602573448291844,1; 0.5,0.5
1,0.5,9,-5.6097099733487426,-5.940319916784701,1391.1074201566544,5.5938004492923215,98.37695284138957,3821697.2527909926,1253516930.8938355,84.48179516199295,10,0.45,0.4285720677444363,0.07942053248827655,0.047585694395804325,0.04615069230309294,0.3306099434359591,9298,5571,5403,0.3306099434359591,117073,473.33504963188926,0.03314680119260991,0.1857150733783278,0.45,121.36744669221612,1213.6744669221612,0.047619047619047616,0.47619047619047616,12878.02265476064,0.04888490622168932,0.45254659753584736,1355.0851500715232,13550.851500715233,0.04761904761904762,0.4761904761904762,-60.724019224077566,0.8755973308095063,9.47817077910135,1; 0.5,0.5
1,0.5,10,-5.70797930986117,-6.082912606477828,1396.8345903837776,5.646553859557712,97.38997890205256,3695043.4990476044,1211974498.797708,94.03769602726504,11,0.5,0.4761910959946049,0.07959990774986547,0.04700486021542115,0.04803840338933828,0.37493329661665753,9319,5503,5624,0.37493329661665753,117073,567.3727456591542,0.03689610061966521,0.22261117399799296,0.5,121.36744669221612,1335.0419136143773,0.047619047619047616,0.5238095238095237,14274.857245144416,0.049086164712163795,0.5016327622480111,1355.0851500715232,14905.936650786756,0.04761904761904762,0.5238095238095238,-66.43199853393874,0.8909358009192789,10.36910658002063,1; 0.5,0.5
1,0.5,11,-5.5199474950168685,-5.778940768799309,1407.679840783101,5.514542208707388,92.09655514080958,3665282.160258983,1202212776.987017,102.99447282464787,12,0.55,0.5238101242447735,0.08326428809375347,0.04983215600522751,0.048004236672845146,0.2589932737824402,9748,5834,5620,0.2589932737824402,117073,670.3672184838022,0.040410331102814265,0.26302150510080724,0.55,121.36744669221612,1456.4093603065935,0.047619047619047616,0.5714285714285714,15682.537085927517,0.04946727765933071,0.5511000399073418,1355.0851500715232,16261.021800858278,0.04761904761904762,0.5714285714285714,-71.9519460289556,0.8615866623778695,11.230693242398498,1; 0.5,0.5
1,0.5,12,-5.398978524202125,-5.673323757065277,1418.6444782315307,5.605400049541739,91.51657512833873,3696200.3302383963,1212353936.9240644,113.11827389748277,13,0.6,0.5714291524949421,0.08171824417243942,0.04905486320500884,0.04709881868577725,0.274345232863152,9567,5743,5514,0.274345232863152,117073,783.485492381285,0.04438244865584843,0.3074039537566557,0.6,121.36744669221612,1577.7768069988097,0.047619047619047616,0.6190476190476191,17101.181564159047,0.04985258598682201,0.6009526258941639,1355.0851500715232,17616.106950929803,0.04761904761904762,0.6190476190476191,-77.35092455315772,0.8427050965822437,12.073398338980741,1; 0.5,0.5
1,0.5,13,-5.336935312053078,-5.581206463614508,1410.613523186388,5.613847770194665,91.81280056033415,3648568.0502934055,1196730550.7096848,124.12360071920938,14,0.65,0.6190481807451107,0.08282866245846608,0.050746115671418686,0.04747465256720166,0.2442711515614302,9697,5941,5558,0.2442711515614302,117073,907.6090931004943,0.0487004366853403,0.356104390441996,0.65,121.36744669221612,1699.1442536910256,0.047619047619047616,0.6666666666666666,18511.795087345436,0.049570370193444825,0.6505229960876087,1355.0851500715232,18971.192101001325,0.04761904761904762,0.6666666666666666,-82.68785986521081,0.8330210182233542,12.906419357204097,1; 0.5,0.5
1,0.5,14,-5.307707735677905,-5.583113830318894,1421.419123111221,5.64972282251245,89.56681728494188,3726713.7689732066,1222362345.743143,137.04856492957384,15,0.7,0.6666672089952793,0.07907032364422198,0.0476454861496673,0.045740691705175404,0.2754060946409889,9257,5578,5355,0.2754060946409889,117073,1044.6576580300682,0.05377160282570292,0.4098759932676989,0.7,121.36744669221612,1820.5117003832418,0.047619047619047616,0.7142857142857142,19933.21421045666,0.04995008978327713,0.7004730858708859,1355.0851500715232,20326.27725107285,0.04761904761904762,0.7142857142857144,-87.9955676008887,0.8284590020083064,13.734878359212402,1; 0.5,0.5
1,0.5,15,-5.427131638662683,-5.660972357832867,1422.501490523007,5.69414809563264,93.02686358084271,3586704.6762105706,1176439363.8702683,151.83549115509126,16,0.75,0.7142862372454479,0.08171824417243942,0.05122444970232248,0.04677423487909253,0.23384071917018331,9567,5997,5476,0.23384071917018331,117073,1196.4931491851594,0.05957331789232974,0.46944931116002864,0.75,121.36744669221612,1941.879147075458,0.047619047619047616,0.7619047619047619,21355.715700979665,0.049988125256782555,0.7504612111276684,1355.0851500715232,21681.36240114437,0.04761904761904762,0.761904761904762,-93.42269923955139,0.8470994043080893,14.581977763520491,1; 0.5,0.5
1,0.5,16,-5.678961617812132,-5.90234569240234,1429.5037455262955,5.687613711103329,90.48227174497963,3726036.640164685,1222140248.0493193,168.95179050677783,17,0.8,0.7619052654956165,0.07729365438657931,0.0454075662193674,0.04476694028512125,0.22338407459020812,9049,5316,5241,0.22338407459020812,117073,1365.4449396919372,0.06628897267541838,0.535738283835447,0.8,121.36744669221612,2063.246593767674,0.047619047619047616,0.8095238095238095,22785.21944650596,0.05023419150171536,0.8006954026293837,1355.0851500715232,23036.447551215893,0.04761904761904762,0.8095238095238095,-99.10166085736353,0.8864065447143948,15.468384308234887,1; 0.5,0.5
1,0.5,17,-5.526815635263557,-5.7480909593758325,1420.0759526107643,5.77016903982985,89.31449608364012,3673056.7357631573,1204762840.267192,191.44004183714435,18,0.85,0.809524293745785,0.07631990296652516,0.04490360715109376,0.04503173233794299,0.22127532411227532,8935,5257,5272,0.22127532411227532,117073,1556.8849815290816,0.07511233627212914,0.6108506201075762,0.85,121.36744669221612,2184.61404045989,0.047619047619047616,0.8571428571428571,24205.295399116723,0.04990288942836336,0.8505982920577471,1355.0851500715232,24391.53270128742,0.04761904761904762,0.8571428571428572,-104.62847649262709,0.8626586830877095,16.331042991322597,1; 0.5,0.5
1,0.5,18,-5.74786324818441,-5.874719276978024,1437.7733892528593,5.886096708891034,89.80457492333844,3731258.776105506,1223853110.4677253,223.92955561060194,19,0.9,0.8571433219959537,0.07557677688279962,0.04685965167032535,0.042657145541670584,0.1268560287936144,8848,5486,4994,0.1268560287936144,117073,1780.8145371396836,0.08785973885547116,0.6987103589630473,0.9,121.36744669221612,2305.981487152106,0.047619047619047616,0.9047619047619047,25643.068788369583,0.050524795054109846,0.901123087111857,1355.0851500715232,25746.61785135894,0.04761904761904762,0.9047619047619048,-110.37633974081149,0.8971611263111284,17.228204117633723,1; 0.5,0.5
1,0.5,19,-5.5367481002009455,-5.74963058910632,1415.9585301478564,5.756476728195229,92.38120659759295,3676303.013418977,1205827620.7775998,290.34395103055357,20,0.95,0.9047623502461223,0.07743032125255182,0.047705277903530276,0.04457048166528576,0.21288248890537426,9065,5585,5218,0.21288248890537426,117073,2071.158488170237,0.1139177168741829,0.8126280758372302,0.95,121.36744669221612,2427.3489338443223,0.047619047619047616,0.9523809523809523,27059.02731851744,0.04975819908449929,0.9508812861963563,1355.0851500715232,27101.703001430466,0.04761904761904762,0.9523809523809524,-115.91308784101244,0.8642090020576482,18.092413119691372,1; 0.5,0.5
1,0.5,20,-5.783858250215549,-5.950217882416371,1397.7608329845482,5.52472389022234,85.96130619357153,3705215.923440928,1215311049.480931,477.55789236630136,21,1,0.9523813784962909,0.0759184440477309,0.046338609243805146,0.0441690227464915,0.1663596322008222,8888,5425,5171,0.1663596322008222,117073,2548.7163805365385,0.18737192416276977,1,1,121.36744669221612,2548.7163805365385,0.047619047619047616,1,28456.788151501987,0.049118713803643806,1,1355.0851500715232,28456.788151501987,0.04761904761904762,1,-121.69694609122799,0.9027794430958969,18.99519256278727,1; 0.5,0.5
1,1,0,-6.883487360610042,-6.883487360610042,1137.8723740970468,4.103521624082157,98.66704954437553,3695490.166347603,1212120994.2302117,7.638577864563392,1,0,0,0.04684721477737788,0.04684721477737788,0,0,5506,5506,0,0,117531,7.638577864563392,0.002996787531569885,0.002996787531569885,0,121.3772412099896,121.3772412099896,0.047619047619047616,0.047619047619047616,1137.8723740970468,0.04003975142786854,0.04003975142786854,1353.2651136493448,1353.2651136493448,0.047619047619047616,0.047619047619047616,-6.883487360610042,1,1,1; 1,1
1,1,1,-7.4689512633380994,-7.4689512633380994,1192.4541610298559,4.697960538070807,98.37479473500609,3665655.05624048,1202335087.3878038,19.254665415932816,2,0.05,0.04761916337978522,0.045247636793696984,0.045247636793696984,0,0,5318,5318,0,0,117531,26.893243280496208,0.007554042423355658,0.010550829954925543,0.05,121.3772412099896,242.7544824199792,0.047619047619047616,0.09523809523809523,2330.326535126903,0.041960389656749704,0.08200014108461826,1353.2651136493448,2706.5302272986896,0.047619047619047616,0.09523809523809523,-14.352438623948142,1.0850533853055802,2.08505338530558,1; 1,1
1,1,2,-7.288200340155317,-7.288200340155317,1231.7928376343264,4.979962733236338,97.78512902978788,3708171.3442240753,1216280433.9008515,27.838536420178507,3,0.1,0.09523832675957045,0.04474564157541415,0.04474564157541415,0,0,5259,5259,0,0,117531,54.731779700674714,0.010921689916675815,0.02147251987160136,0.1,121.3772412099896,364.1317236299688,0.047619047619047616,0.14285714285714285,3562.119372761229,0.04334464932294841,0.12534479040756666,1353.2651136493448,4059.795340948034,0.047619047619047616,0.14285714285714285,-21.64063896410346,1.0587947588690578,3.143848144174638,1; 1,1
1,1,3,-6.359928601187261,-6.359928601187261,1268.5103334439425,5.014659962052565,88.9744322774417,3581882.073044557,1174857551.139095,35.937066799397606,4,0.15,0.14285749013935567,0.049561392313517284,0.049561392313517284,0,0,5825,5825,0,0,117531,90.66884650007232,0.014098927263050754,0.03557144713465211,0.15,121.3772412099896,485.5089648399584,0.047619047619047616,0.19047619047619047,4830.629706205172,0.044636674192114846,0.1699814645996815,1353.2651136493448,5413.060454597379,0.047619047619047616,0.19047619047619047,-28.00056756529072,0.9239398967420518,4.06778804091669,1; 1,1
1,1,4,-6.401650537343371,-6.401650537343371,1292.8544298950915,5.2487003428882595,90.64534463247995,3758332.6854957417,1232733354.1854486,43.83142472198824,5,0.2,0.1904766535191409,0.046770639235605926,0.046770639235605926,0,0,5497,5497,0,0,117531,134.50027122206058,0.01719606311891753,0.05276751025356965,0.2,121.3772412099896,606.886206049948,0.047619047619047616,0.23809523809523808,6123.484136100263,0.045493300640589394,0.2154747652402709,1353.2651136493448,6766.325568246724,0.047619047619047616,0.2380952380952381,-34.40221810263409,0.9300010593432733,4.997789100259963,1; 1,1
1,1,5,-6.4002452389513085,-6.4002452389513085,1277.5941326118216,5.286545677310667,86.75819996426475,3759307.2078940882,1233052997.7702136,51.64164046081459,6,0.25,0.23809581689892612,0.046141018114369825,0.046141018114369825,0,0,5423,5423,0,0,117531,186.14191168287516,0.02026018808562997,0.07302769833919961,0.25,121.3772412099896,728.2634472599376,0.047619047619047616,0.2857142857142857,7401.0782687120845,0.04495631729883073,0.26043108253910163,1353.2651136493448,8119.590681896068,0.047619047619047616,0.2857142857142857,-40.8024633415854,0.9297969043389213,5.927586004598885,1; 1,1
1,1,6,-6.273374025289724,-6.273374025289724,1314.2158068935005,5.369621631739712,84.95763670861305,3696579.2826488344,1212478237.2299478,59.50983769388502,7,0.3,0.28571498027871134,0.04739175196331181,0.04739175196331181,0,0,5570,5570,0,0,117531,245.65174937676016,0.023347060509014746,0.09637475884821435,0.3,121.3772412099896,849.6406884699272,0.047619047619047616,0.3333333333333333,8715.294075605585,0.046244970374949554,0.3066760529140512,1353.2651136493448,9472.855795545414,0.047619047619047616,0.33333333333333337,-47.07583736687512,0.9113656634554715,6.838951668054356,1; 1,1
1,1,7,-5.9075248343899815,-5.9075248343899815,1358.688720422697,5.4118913307978325,85.66947443653164,3689095.5316895125,1210023563.4474053,67.56123432966622,8,0.35,0.33333414365849656,0.04857441866401205,0.04857441866401205,0,0,5709,5709,0,0,117531,313.21298370642637,0.02650580621765877,0.12288056506587312,0.35,121.3772412099896,971.0179296799168,0.047619047619047616,0.38095238095238093,10073.982796028282,0.0478098949161532,0.3544859478302044,1353.2651136493448,10826.120909194758,0.047619047619047616,0.38095238095238093,-52.9833622012651,0.8582168492376564,7.697168517292012,1; 1,1
1,1,8,-6.233065848470942,-6.233065848470942,1381.4451846746815,5.52015213007632,85.92267571959738,3573798.571730013,1172206161.7141094,75.69341163607899,9,0.4,0.3809533070382818,0.04731517642153985,0.04731517642153985,0,0,5561,5561,0,0,117531,388.9063953425054,0.029696244017531393,0.1525768090834045,0.4,121.3772412099896,1092.3951708899065,0.047619047619047616,0.42857142857142855,11455.427980702963,0.04861065534655708,0.40309660317676144,1353.2651136493448,12179.386022844103,0.047619047619047616,0.42857142857142855,-59.216428049736045,0.9055098850241142,8.602678402316126,1; 1,1
1,1,9,-5.932442039204745,-5.932442039204745,1397.0664845870451,5.582824956819903,86.36398056682917,3822316.603976823,1253720077.9697862,84.48875354587301,10,0.45,0.428572470418067,0.04758744501450681,0.04758744501450681,0,0,5593,5593,0,0,117531,473.3951488883784,0.03314685634858359,0.1857236654319881,0.45,121.3772412099896,1213.772412099896,0.047619047619047616,0.47619047619047616,12852.494465290009,0.04916034174347621,0.45225694492023766,1353.2651136493448,13532.651136493449,0.047619047619047616,0.4761904761904762,-65.1488700889408,0.861836701139666,9.464515103455794,1; 1,1
1,1,10,-6.0726264014343965,-6.0726264014343965,1394.4054334601085,5.641915749887263,85.92983978694983,3697083.154631542,1212643505.7633567,94.04497458542852,11,0.5,0.47619163379785223,0.047017382647982234,0.047017382647982234,0,0,5526,5526,0,0,117531,567.4401234738069,0.036895978838140435,0.22261964427012854,0.5,121.3772412099896,1335.1496533098857,0.047619047619047616,0.5238095238095237,14246.899898750118,0.049066703978745393,0.5013236488989831,1353.2651136493448,14885.916250142793,0.047619047619047616,0.5238095238095238,-71.22149649037519,0.8822020123381495,10.346717115793941,1; 1,1
1,1,11,-5.773715611941317,-5.773715611941317,1404.9020258484995,5.511992580680841,80.41880014634437,3661397.9529145495,1200938756.8900204,103.00230637874263,12,0.55,0.5238107971776375,0.04992725323531664,0.04992725323531664,0,0,5868,5868,0,0,117531,670.4424298525496,0.040410143478507375,0.26302978774863595,0.55,121.3772412099896,1456.5268945198752,0.047619047619047616,0.5714285714285714,15651.801924598616,0.04943606082371172,0.5507597097226947,1353.2651136493448,16239.181363792137,0.047619047619047616,0.5714285714285714,-76.9952121023165,0.8387776877430959,11.185494803537038,1; 1,1
1,1,12,-5.659328944360344,-5.659328944360344,1421.0200202499766,5.599058971675558,80.04710246658328,3698682.7571959747,1213168172.8650658,113.12595917672785,13,0.6,0.5714299605574227,0.0492295649658388,0.0492295649658388,0,0,5786,5786,0,0,117531,783.5683890292773,0.04438188233053762,0.3074116700791735,0.6,121.3772412099896,1577.904135729865,0.047619047619047616,0.6190476190476191,17072.821944848594,0.05000322503653747,0.6007629347592323,1353.2651136493448,17592.44647744148,0.047619047619047616,0.619047619047619,-82.65454104667685,0.8221601417829569,12.007654945319995,1; 1,1
1,1,13,-5.574906848076065,-5.574906848076065,1398.3472530651488,5.610689945631365,80.33140192800198,3649058.807506104,1196891518.9837825,124.12985083935303,14,0.65,0.6190491239372079,0.0510248360007147,0.0510248360007147,0,0,5997,5997,0,0,117531,907.6982398686304,0.04869895887514987,0.3561106289543234,0.65,121.3772412099896,1699.2813769398545,0.047619047619047616,0.6666666666666666,18471.169197913743,0.04920540976047646,0.6499683445197088,1353.2651136493448,18945.71159109083,0.047619047619047616,0.6666666666666667,-88.22944789475291,0.8098957048977561,12.81755065021775,1; 1,1
